Year,January,February,March,April,May,June,July,August,September,October,November,December
1997,116.0,178.0,201.0,266.0,298.0,303.0,258.0,235.0,171.0,138.0,113.0,83.0
1998,78.0,170.0,261.0,241.0,249.0,255.0,222.0,219.0,146.0,156.0,72.0,69.0
1999,93.0,144.0,228.0,254.0,309.0,316.0,264.0,268.0,189.0,162.0,102.0,64.0
2000,108.0,160.0,217.0,254.0,284.0,,,,,,,
2002,,,,,,,,242.0,229.0,100.0,108.0,95.0
2003,124.0,131.0,255.0,232.0,269.0,260.0,220.0,182.0,160.0,151.0,80.0,89.0
2004,102.0,123.0,219.0,235.0,236.0,272.0,267.0,212.0,205.0,161.0,113.0,62.0
2005,108.0,177.0,238.0,221.0,280.0,246.0,318.0,250.0,202.0,144.0,76.0,75.0
2006,130.0,146.0,207.0,249.0,268.0,238.0,216.0,214.0,191.0,145.0,97.0,100.0
2007,105.0,139.0,236.0,278.0,269.0,280.0,286.0,228.0,193.0,155.0,95.0,65.0
2008,147.0,162.0,237.0,211.0,292.0,221.0,255.0,256.0,165.0,156.0,100.0,84.0
2009,123.0,162.0,238.0,242.0,259.0,253.0,267.0,240.0,171.0,159.0,96.0,65.0
2010,108.0,155.0,215.0,258.0,267.0,239.0,257.0,246.0,222.0,145.0,73.0,73.0
2011,117.0,163.0,228.0,263.0,310.0,308.0,278.0,226.0,204.0,183.0,114.0,73.0
2012,81.0,163.0,231.0,235.0,253.0,294.0,230.0,206.0,256.0,134.0,92.0,93.0
2013,129.0,167.0,229.0,293.0,278.0,296.0,305.0,248.0,148.0,158.0,92.0,87.0
2014,114.0,175.0,277.0,253.0,273.0,290.0,323.0,290.0,218.0,182.0,106.0,72.0
2015,113.0,171.0,229.0,241.0,311.0,335.0,255.0,249.0,148.0,176.0,109.0,59.0
2016,85.0,156.0,222.0,246.0,295.0,281.0,281.0,215.0,221.0,109.0,108.0,106.0
2017,137.0,170.0,265.0,273.0,305.0,304.0,295.0,236.0,184.0,177.0,96.0,60.0
2018,98.0,151.0,233.0,275.0,287.0,301.0,246.0,253.0,178.0,179.0,98.0,89.0
2019,137.0,212.0,208.0,284.0,313.0,273.0,237.0,249.0,177.0,179.0,106.0,63.0
2020,121.0,181.0,220.0,285.0,274.0,292.0,280.0,176.0,172.0,173.0,78.0,
