Year,Month,Day,CAN,YAK,TAY,LAN,TOR,NOR,ALT,LOT,PAK
1928,1,16,0.07,0.0,0.04,0.17,0.21,0.32,0.09,0.36,0.11
1928,2,15,0.07,0.0,0.05,0.2,0.22,0.33,0.1,0.37,0.18
1928,3,16,0.02,0.06,0.07,0.26,0.24,0.37,0.06,0.38,0.19
1928,4,16,0.06,0.13,0.18,0.34,0.3,0.5,0.21,0.52,0.36
1928,5,16,0.3,0.29,0.35,0.5,0.38,0.58,0.41,0.59,0.54
1928,6,16,0.69,0.62,0.66,0.77,0.6,0.77,0.64,0.85,0.58
1928,7,16,0.84,0.8,1.08,0.94,0.72,0.9,0.82,1.15,0.79
1928,8,16,0.76,0.74,1.07,0.96,0.77,0.96,0.73,1.08,0.8
1928,9,16,0.49,0.37,0.62,0.72,0.55,0.74,0.46,0.8,0.48
1928,10,16,0.21,0.15,0.25,0.37,0.31,0.57,0.29,0.57,0.35
1928,11,16,0.14,0.02,0.05,0.23,0.24,0.42,0.11,0.51,0.26
1928,12,16,0.08,0.01,0.04,0.16,0.19,0.34,0.03,0.31,0.16
1929,1,16,0.06,0.0,0.02,0.14,0.16,0.25,0.04,0.16,0.07
1929,2,15,0.07,0.02,0.03,0.13,0.16,0.26,0.03,0.08,0.13
1929,3,16,0.03,0.02,0.1,0.23,0.21,0.4,0.16,0.34,0.28
1929,4,16,0.11,0.1,0.19,0.2,0.17,0.38,0.35,0.4,0.43
1929,5,16,0.32,0.34,0.31,0.52,0.42,0.64,0.3,0.71,0.38
1929,6,16,0.67,0.69,0.54,0.75,0.57,0.79,0.65,0.89,0.48
1929,7,16,0.86,0.89,1.0,0.9,0.69,0.94,0.75,1.03,0.73
1929,8,16,0.8,0.8,0.85,0.92,0.71,0.9,0.62,0.97,0.77
1929,9,16,0.61,0.36,0.55,0.76,0.59,0.79,0.5,0.99,0.6
1929,10,16,0.35,0.14,0.31,0.45,0.37,0.59,0.32,0.63,0.29
1929,11,16,0.12,0.0,0.07,0.34,0.34,0.49,0.18,0.44,0.21
1929,12,16,0.05,0.0,0.02,0.31,0.35,0.48,0.0,0.42,0.07
1930,1,16,0.03,0.01,0.06,0.22,0.25,0.41,0.05,0.4,0.05
1930,2,15,0.02,0.0,0.02,0.2,0.22,0.33,0.11,0.29,0.12
1930,3,16,0.05,0.03,0.08,0.19,0.18,0.37,0.2,0.38,0.23
1930,4,16,0.09,0.11,0.13,0.38,0.36,0.56,0.13,0.57,0.31
1930,5,16,0.35,0.26,0.33,0.56,0.46,0.68,0.39,0.65,0.46
1930,6,16,0.7,0.66,0.65,0.84,0.68,0.92,0.6,0.99,0.57
1930,7,16,0.99,0.8,0.94,1.12,0.94,1.15,0.76,0.92,0.81
1930,8,16,0.9,0.75,0.83,1.12,0.95,1.17,0.66,0.96,0.77
1930,9,16,0.6,0.43,0.54,0.64,0.5,0.79,0.38,0.88,0.51
1930,10,16,0.22,0.11,0.22,0.46,0.39,0.64,0.26,0.61,0.36
1930,11,16,0.06,0.03,0.12,0.29,0.27,0.4,0.15,0.51,0.3
1930,12,16,0.08,0.01,0.02,0.21,0.26,0.43,0.08,0.35,0.11
1931,1,16,0.07,0.0,0.02,0.14,0.17,0.28,0.04,0.3,0.16
1931,2,15,0.07,0.0,0.04,0.16,0.2,0.31,0.01,0.26,0.07
1931,3,16,0.03,0.04,0.08,0.18,0.15,0.28,0.14,0.26,0.23
1931,4,16,0.1,0.02,0.16,0.34,0.31,0.47,0.21,0.47,0.4
1931,5,16,0.28,0.28,0.34,0.54,0.43,0.66,0.28,0.81,0.4
1931,6,16,0.64,0.62,0.66,0.69,0.53,0.73,0.69,0.96,0.5
1931,7,16,0.85,0.9,0.95,1.15,0.95,1.13,0.66,0.95,0.73
1931,8,16,0.74,0.64,1.04,0.93,0.73,0.92,0.76,0.92,0.8
1931,9,16,0.53,0.42,0.65,0.6,0.45,0.67,0.46,0.6,0.6
1931,10,16,0.25,0.17,0.32,0.41,0.33,0.53,0.35,0.48,0.35
1931,11,16,0.1,0.02,0.06,0.39,0.4,0.56,0.09,0.51,0.19
1931,12,16,0.04,0.01,0.04,0.24,0.26,0.36,0.08,0.3,0.15
1932,1,16,0.02,0.01,0.05,0.22,0.24,0.39,0.14,0.37,0.18
1932,2,15,0.0,0.01,0.06,0.21,0.22,0.37,0.1,0.21,0.15
1932,3,16,0.05,0.03,0.08,0.22,0.2,0.33,0.12,0.27,0.3
1932,4,16,0.15,0.1,0.21,0.34,0.29,0.45,0.28,0.46,0.43
1932,5,16,0.36,0.25,0.39,0.47,0.37,0.62,0.32,0.67,0.39
1932,6,16,0.67,0.61,0.69,0.74,0.56,0.79,0.53,0.81,0.53
1932,7,16,0.9,0.78,1.09,1.03,0.84,1.08,0.9,1.0,0.84
1932,8,16,0.86,0.66,0.95,0.95,0.74,0.96,0.59,1.09,0.71
1932,9,16,0.54,0.39,0.68,0.67,0.5,0.72,0.51,1.01,0.55
1932,10,16,0.25,0.14,0.27,0.4,0.32,0.53,0.36,0.56,0.29
1932,11,16,0.02,0.02,0.04,0.31,0.31,0.45,0.19,0.47,0.18
1932,12,16,0.03,0.0,0.03,0.3,0.33,0.45,0.14,0.36,0.09
1933,1,16,0.02,0.0,0.02,0.24,0.28,0.38,0.02,0.22,0.06
1933,2,15,0.02,0.0,0.04,0.12,0.14,0.27,0.04,0.29,0.19
1933,3,16,0.03,0.01,0.07,0.19,0.18,0.37,0.09,0.41,0.17
1933,4,16,0.1,0.07,0.17,0.28,0.23,0.43,0.28,0.51,0.36
1933,5,16,0.3,0.29,0.3,0.48,0.38,0.63,0.35,0.66,0.48
1933,6,16,0.55,0.58,0.54,0.88,0.73,0.99,0.5,0.78,0.52
1933,7,16,0.8,0.8,0.86,1.1,0.89,1.12,0.75,1.06,0.81
1933,8,16,0.83,0.74,1.0,0.98,0.79,1.0,0.78,1.06,0.84
1933,9,16,0.51,0.46,0.56,0.75,0.62,0.88,0.38,0.86,0.53
1933,10,16,0.2,0.21,0.22,0.46,0.39,0.62,0.19,0.6,0.33
1933,11,16,0.09,0.05,0.04,0.27,0.27,0.39,0.16,0.37,0.26
1933,12,16,0.01,0.02,0.04,0.2,0.23,0.36,0.1,0.17,0.21
1934,1,16,0.02,0.02,0.04,0.29,0.32,0.43,0.08,0.31,0.01
1934,2,15,0.08,0.02,0.04,0.17,0.19,0.37,0.14,0.3,0.21
1934,3,16,0.03,0.03,0.1,0.25,0.24,0.4,0.06,0.36,0.23
1934,4,16,0.13,0.06,0.16,0.29,0.26,0.46,0.11,0.61,0.3
1934,5,16,0.31,0.35,0.37,0.56,0.44,0.61,0.38,0.73,0.33
1934,6,16,0.6,0.65,0.66,0.75,0.57,0.82,0.6,0.87,0.53
1934,7,16,0.84,0.88,0.95,1.22,1.03,1.18,0.61,1.04,0.71
1934,8,16,0.81,0.74,0.9,1.07,0.91,1.13,0.66,0.94,0.79
1934,9,16,0.46,0.38,0.53,0.94,0.76,0.93,0.33,0.94,0.56
1934,10,16,0.3,0.14,0.29,0.5,0.43,0.65,0.26,0.63,0.28
1934,11,16,0.08,0.04,0.07,0.3,0.3,0.43,0.11,0.41,0.18
1934,12,16,0.07,0.01,0.02,0.23,0.27,0.46,0.11,0.53,0.22
1935,1,16,0.03,0.0,0.03,0.16,0.19,0.31,0.05,0.27,0.06
1935,2,15,0.09,0.0,0.08,0.18,0.2,0.33,0.14,0.36,0.22
1935,3,16,0.01,0.0,0.08,0.23,0.2,0.33,0.17,0.33,0.21
1935,4,16,0.1,0.13,0.13,0.35,0.3,0.47,0.17,0.52,0.32
1935,5,16,0.25,0.33,0.41,0.44,0.32,0.53,0.38,0.58,0.4
1935,6,16,0.6,0.58,0.69,0.76,0.58,0.83,0.65,0.99,0.48
1935,7,16,0.88,0.92,0.97,0.99,0.79,1.01,0.8,1.04,0.72
1935,8,16,0.68,0.76,0.94,0.92,0.75,1.01,0.68,0.95,0.82
1935,9,16,0.48,0.45,0.58,0.67,0.52,0.78,0.49,0.85,0.51
1935,10,16,0.2,0.19,0.17,0.48,0.41,0.6,0.28,0.58,0.34
1935,11,16,0.04,0.03,0.04,0.37,0.38,0.53,0.04,0.49,0.22
1935,12,16,0.04,0.01,0.04,0.24,0.27,0.38,0.01,0.3,0.14
1936,1,16,0.03,0.01,0.02,0.17,0.15,0.28,0.06,0.43,0.07
1936,2,15,0.0,0.03,0.04,0.06,0.1,0.27,0.1,0.31,0.19
1936,3,16,0.04,0.01,0.08,0.21,0.18,0.36,0.1,0.43,0.16
1936,4,16,0.08,0.14,0.2,0.38,0.29,0.45,0.15,0.47,0.3
1936,5,16,0.31,0.35,0.4,0.56,0.48,0.68,0.33,0.73,0.54
1936,6,16,0.7,0.62,0.64,0.93,0.7,0.93,0.5,0.89,0.5
1936,7,16,0.9,0.85,1.27,1.15,0.96,1.18,0.73,0.97,0.65
1936,8,16,0.92,0.79,1.04,1.01,0.84,1.05,0.71,0.98,0.72
1936,9,16,0.48,0.49,0.69,0.67,0.54,0.77,0.5,0.86,0.47
1936,10,16,0.26,0.2,0.25,0.42,0.35,0.55,0.37,0.47,0.3
1936,11,16,0.1,0.03,0.05,0.39,0.36,0.47,0.18,0.45,0.15
1936,12,16,0.02,0.01,0.08,0.33,0.31,0.44,0.11,0.36,0.14
1937,1,16,0.07,0.01,0.07,0.24,0.26,0.35,0.06,0.35,0.09
1937,2,15,0.02,0.0,0.06,0.16,0.12,0.25,0.1,0.41,0.21
1937,3,16,0.07,0.03,0.05,0.26,0.19,0.32,0.07,0.33,0.14
1937,4,16,0.13,0.09,0.14,0.42,0.39,0.52,0.18,0.55,0.21
1937,5,16,0.28,0.33,0.42,0.51,0.46,0.69,0.42,0.8,0.52
1937,6,16,0.72,0.61,0.7,0.92,0.69,0.88,0.63,0.92,0.52
1937,7,16,0.84,0.77,1.11,0.99,0.98,1.17,0.75,1.0,0.67
1937,8,16,0.79,0.66,0.9,1.11,0.95,1.14,0.55,1.03,0.74
1937,9,16,0.61,0.41,0.64,0.72,0.58,0.82,0.44,0.8,0.5
1937,10,16,0.33,0.16,0.29,0.53,0.46,0.71,0.27,0.62,0.28
1937,11,16,0.14,0.02,0.07,0.34,0.31,0.42,0.1,0.39,0.1
1937,12,16,0.04,0.02,0.03,0.16,0.2,0.28,0.07,0.28,0.1
1938,1,16,0.03,0.01,0.06,0.2,0.25,0.33,0.04,0.34,0.21
1938,2,15,0.02,0.02,0.04,0.29,0.3,0.38,0.15,0.31,0.2
1938,3,16,0.07,0.03,0.11,0.28,0.24,0.43,0.16,0.48,0.18
1938,4,16,0.14,0.16,0.24,0.35,0.3,0.44,0.29,0.4,0.35
1938,5,16,0.33,0.3,0.39,0.51,0.39,0.58,0.46,0.59,0.47
1938,6,16,0.64,0.66,0.71,0.91,0.68,0.82,0.65,0.92,0.37
1938,7,16,1.02,0.86,1.0,1.35,1.04,1.16,0.89,0.92,0.58
1938,8,16,0.85,0.73,1.05,1.06,0.83,1.02,0.68,1.03,0.6
1938,9,16,0.66,0.48,0.67,0.9,0.66,0.84,0.38,0.87,0.4
1938,10,16,0.4,0.13,0.22,0.53,0.52,0.72,0.26,0.58,0.25
1938,11,16,0.11,0.05,0.09,0.42,0.4,0.53,0.22,0.58,0.14
1938,12,16,0.05,0.0,0.03,0.27,0.33,0.42,0.04,0.25,0.2
1939,1,16,0.04,0.0,0.02,0.15,0.18,0.28,0.07,0.4,0.21
1939,2,15,0.02,0.02,0.08,0.2,0.24,0.41,0.14,0.35,0.18
1939,3,16,0.03,0.06,0.09,0.23,0.21,0.37,0.12,0.31,0.17
1939,4,16,0.11,0.11,0.19,0.28,0.25,0.43,0.28,0.6,0.18
1939,5,16,0.32,0.35,0.33,0.45,0.37,0.58,0.45,0.64,0.4
1939,6,16,0.68,0.58,0.79,0.79,0.61,0.83,0.71,0.91,0.42
1939,7,16,0.94,0.71,0.95,1.02,0.91,1.1,0.79,0.93,0.69
1939,8,16,0.81,0.78,1.03,1.03,0.86,1.12,0.67,1.04,0.56
1939,9,16,0.54,0.44,0.6,0.59,0.5,0.79,0.39,0.83,0.42
1939,10,16,0.19,0.15,0.26,0.39,0.35,0.54,0.21,0.53,0.32
1939,11,16,0.09,0.04,0.06,0.39,0.35,0.46,0.11,0.54,0.24
1939,12,16,0.09,0.02,0.08,0.17,0.19,0.31,0.15,0.27,0.23
1940,1,16,0.07,0.02,0.02,0.08,0.14,0.22,0.05,0.09,0.21
1940,2,15,0.06,0.01,0.06,0.09,0.09,0.2,0.1,0.25,0.25
1940,3,16,0.06,0.05,0.08,0.12,0.09,0.27,0.19,0.36,0.17
1940,4,16,0.2,0.13,0.21,0.28,0.23,0.41,0.26,0.55,0.28
1940,5,16,0.3,0.26,0.37,0.5,0.48,0.68,0.33,0.68,0.37
1940,6,16,0.64,0.61,0.8,0.8,0.64,0.86,0.58,0.89,0.48
1940,7,16,0.94,0.77,1.04,1.06,0.79,1.01,0.7,0.89,0.69
1940,8,16,0.81,0.59,1.01,1.1,0.75,0.9,0.72,0.85,0.55
1940,9,16,0.65,0.3,0.62,0.85,0.62,0.75,0.47,0.8,0.46
1940,10,16,0.32,0.09,0.22,0.45,0.41,0.61,0.26,0.56,0.47
1940,11,16,0.08,0.0,0.06,0.29,0.26,0.42,0.12,0.47,0.22
1940,12,16,0.08,0.0,0.01,0.17,0.21,0.33,0.15,0.21,0.19
1941,1,16,0.04,0.01,0.02,0.1,0.1,0.19,0.11,0.18,0.17
1941,2,15,0.07,0.0,0.02,0.13,0.12,0.24,0.08,0.31,0.32
1941,3,16,0.07,0.0,0.05,0.1,0.13,0.3,0.18,0.39,0.35
1941,4,16,0.2,0.15,0.14,0.25,0.23,0.4,0.24,0.46,0.47
1941,5,16,0.34,0.31,0.41,0.39,0.32,0.54,0.36,0.51,0.54
1941,6,16,0.72,0.55,0.84,0.69,0.54,0.79,0.63,0.93,0.53
1941,7,16,0.9,0.76,1.23,1.12,1.03,1.2,0.72,1.08,0.49
1941,8,16,0.82,0.69,1.11,1.0,0.8,1.02,0.75,0.9,0.6
1941,9,16,0.49,0.36,0.65,0.61,0.51,0.78,0.48,0.77,0.44
1941,10,16,0.2,0.12,0.3,0.35,0.3,0.54,0.27,0.56,0.34
1941,11,16,0.06,0.04,0.06,0.23,0.26,0.42,0.12,0.4,0.24
1941,12,16,0.03,0.0,0.02,0.05,0.12,0.3,0.11,0.34,0.23
1942,1,16,0.06,0.01,0.05,0.08,0.09,0.17,0.07,0.09,0.17
1942,2,15,0.08,0.0,0.03,0.13,0.13,0.23,0.06,0.14,0.19
1942,3,16,0.05,0.0,0.05,0.09,0.09,0.25,0.16,0.38,0.29
1942,4,16,0.14,0.08,0.17,0.3,0.26,0.43,0.24,0.55,0.35
1942,5,16,0.39,0.26,0.38,0.49,0.35,0.56,0.33,0.68,0.57
1942,6,16,0.73,0.55,0.76,0.77,0.6,0.79,0.61,0.85,0.71
1942,7,16,1.0,0.77,1.15,0.91,0.77,0.97,0.86,0.97,0.76
1942,8,16,0.91,0.68,0.99,0.95,0.77,1.0,0.76,1.03,0.61
1942,9,16,0.61,0.37,0.64,0.72,0.56,0.78,0.53,0.95,0.37
1942,10,16,0.34,0.16,0.23,0.46,0.36,0.59,0.28,0.77,0.33
1942,11,16,0.06,0.05,0.05,0.24,0.27,0.45,0.2,0.41,0.38
1942,12,16,0.02,0.04,0.08,0.18,0.2,0.37,0.13,0.37,0.17
1943,1,16,0.02,0.03,0.03,0.11,0.13,0.25,0.06,0.33,0.15
1943,2,15,0.06,0.01,0.07,0.28,0.24,0.38,0.11,0.38,0.17
1943,3,16,0.05,0.07,0.12,0.26,0.25,0.42,0.11,0.42,0.23
1943,4,16,0.13,0.15,0.3,0.38,0.3,0.47,0.33,0.58,0.29
1943,5,16,0.39,0.36,0.43,0.54,0.39,0.6,0.41,0.75,0.51
1943,6,16,0.74,0.59,0.74,0.83,0.64,0.86,0.65,0.81,0.49
1943,7,16,0.97,0.74,1.04,1.17,0.89,1.06,0.68,0.99,0.66
1943,8,16,0.86,0.63,1.01,1.0,0.75,0.92,0.77,1.08,0.63
1943,9,16,0.61,0.45,0.71,0.73,0.57,0.8,0.47,0.85,0.41
1943,10,16,0.33,0.21,0.32,0.48,0.42,0.69,0.23,0.7,0.25
1943,11,16,0.17,0.02,0.06,0.37,0.32,0.43,0.08,0.38,0.23
1943,12,16,0.1,0.01,0.03,0.27,0.29,0.4,0.13,0.33,0.25
1944,1,16,0.06,0.0,0.06,0.25,0.21,0.32,0.08,0.4,0.19
1944,2,15,0.08,0.01,0.08,0.21,0.23,0.34,0.13,0.25,0.18
1944,3,16,0.07,0.05,0.09,0.22,0.19,0.33,0.24,0.27,0.26
1944,4,16,0.14,0.08,0.19,0.26,0.21,0.4,0.26,0.6,0.4
1944,5,16,0.36,0.38,0.38,0.52,0.36,0.53,0.38,0.64,0.46
1944,6,16,0.75,0.58,0.67,0.72,0.58,0.82,0.59,0.81,0.47
1944,7,16,0.93,0.86,1.1,0.89,0.79,1.06,0.71,1.01,0.66
1944,8,16,0.81,0.74,1.05,0.96,0.73,0.95,0.61,1.14,0.56
1944,9,16,0.55,0.53,0.7,0.79,0.6,0.8,0.5,0.79,0.36
1944,10,16,0.33,0.15,0.28,0.59,0.49,0.68,0.28,0.57,0.34
1944,11,16,0.1,0.02,0.06,0.35,0.32,0.42,0.09,0.43,0.25
1944,12,16,0.07,0.0,0.05,0.25,0.3,0.42,0.05,0.3,0.02
1945,1,16,0.07,0.0,0.04,0.17,0.14,0.22,0.06,0.13,0.14
1945,2,15,0.07,0.01,0.05,0.19,0.22,0.35,0.04,0.43,0.11
1945,3,16,0.06,0.04,0.06,0.17,0.2,0.4,0.12,0.45,0.16
1945,4,16,0.06,0.16,0.23,0.32,0.33,0.51,0.31,0.59,0.3
1945,5,16,0.26,0.33,0.38,0.45,0.39,0.6,0.45,0.8,0.48
1945,6,16,0.68,0.55,0.89,0.77,0.61,0.85,0.54,0.98,0.59
1945,7,16,0.93,0.83,1.11,0.99,0.87,1.11,0.66,1.06,0.65
1945,8,16,0.86,0.66,1.02,1.17,0.85,1.07,0.54,0.99,0.79
1945,9,16,0.55,0.33,0.7,0.72,0.57,0.78,0.49,0.9,0.54
1945,10,16,0.29,0.15,0.36,0.36,0.29,0.53,0.32,0.62,0.25
1945,11,16,0.04,0.05,0.04,0.23,0.26,0.43,0.14,0.42,0.29
1945,12,16,0.05,0.0,0.02,0.08,0.17,0.3,0.1,0.34,0.15
1946,1,16,0.05,0.0,0.03,0.2,0.25,0.34,0.12,0.22,0.21
1946,2,15,0.05,0.0,0.04,0.1,0.1,0.24,0.19,0.42,0.29
1946,3,16,0.04,0.0,0.08,0.17,0.16,0.33,0.14,0.4,0.25
1946,4,16,0.11,0.1,0.19,0.36,0.31,0.48,0.33,0.61,0.41
1946,5,16,0.39,0.26,0.34,0.49,0.4,0.61,0.34,0.75,0.44
1946,6,16,0.79,0.61,0.66,0.89,0.69,0.9,0.57,0.85,0.41
1946,7,16,0.92,0.81,1.18,1.11,0.91,1.11,0.86,1.08,0.65
1946,8,16,0.8,0.66,0.96,1.08,0.86,1.07,0.76,0.96,0.67
1946,9,16,0.53,0.36,0.48,0.82,0.68,0.91,0.49,0.9,0.42
1946,10,16,0.28,0.11,0.26,0.37,0.36,0.57,0.33,0.56,0.33
1946,11,16,0.06,0.04,0.05,0.28,0.25,0.38,0.15,0.45,0.09
1946,12,16,0.01,0.02,0.01,0.31,0.33,0.4,0.06,0.24,0.05
1947,1,16,0.02,0.01,0.03,0.18,0.24,0.29,0.05,0.18,0.2
1947,2,15,0.03,0.02,0.03,0.05,0.07,0.21,0.09,0.2,0.23
1947,3,16,0.13,0.02,0.09,0.13,0.08,0.28,0.18,0.37,0.35
1947,4,16,0.12,0.14,0.25,0.36,0.28,0.45,0.33,0.62,0.33
1947,5,16,0.34,0.24,0.44,0.48,0.38,0.58,0.44,0.85,0.5
1947,6,16,0.57,0.55,0.77,0.98,0.71,0.93,0.66,1.02,0.49
1947,7,16,0.92,0.74,1.12,1.02,0.88,1.05,0.78,1.18,0.59
1947,8,16,0.68,0.65,0.93,0.98,0.76,0.98,0.78,1.17,0.7
1947,9,16,0.53,0.48,0.6,0.81,0.61,0.81,0.47,1.03,0.49
1947,10,16,0.3,0.21,0.4,0.45,0.36,0.59,0.28,0.59,0.31
1947,11,16,0.16,0.03,0.05,0.29,0.23,0.41,0.16,0.5,0.31
1947,12,16,0.09,0.0,0.04,0.17,0.18,0.35,0.05,0.36,0.13
1948,1,16,0.06,0.02,0.05,0.13,0.11,0.29,0.14,0.43,0.2
1948,2,15,0.03,0.04,0.04,0.18,0.21,0.29,0.09,0.32,0.19
1948,3,16,0.04,0.04,0.1,0.19,0.21,0.36,0.21,0.49,0.2
1948,4,16,0.08,0.15,0.21,0.41,0.36,0.49,0.31,0.57,0.44
1948,5,16,0.32,0.32,0.41,0.62,0.44,0.67,0.38,0.78,0.49
1948,6,16,0.69,0.61,0.7,0.93,0.63,0.9,0.61,0.85,0.52
1948,7,16,0.95,0.68,1.17,0.82,0.82,1.01,0.9,0.91,0.73
1948,8,16,0.8,0.73,1.05,0.89,0.66,0.99,0.62,1.02,0.71
1948,9,16,0.52,0.36,0.7,0.77,0.57,0.81,0.51,0.83,0.45
1948,10,16,0.25,0.19,0.36,0.5,0.38,0.61,0.28,0.61,0.26
1948,11,16,0.07,0.04,0.12,0.33,0.3,0.43,0.1,0.46,0.16
1948,12,16,0.02,0.01,0.04,0.25,0.27,0.38,0.13,0.35,0.13
1949,1,16,0.04,0.01,0.05,0.25,0.21,0.34,0.14,0.33,0.14
1949,2,15,0.01,0.01,0.05,0.24,0.26,0.34,0.16,0.32,0.2
1949,3,16,0.1,0.01,0.1,0.2,0.2,0.35,0.11,0.29,0.27
1949,4,16,0.11,0.13,0.23,0.38,0.3,0.48,0.34,0.63,0.39
1949,5,16,0.27,0.34,0.41,0.58,0.43,0.68,0.43,0.67,0.55
1949,6,16,0.61,0.69,0.65,0.75,0.59,0.88,0.57,0.82,0.67
1949,7,16,0.9,0.75,1.02,0.86,0.67,1.01,0.72,1.06,0.73
1949,8,16,0.92,0.62,1.06,0.91,0.69,0.97,0.73,1.06,0.86
1949,9,16,0.67,0.42,0.7,0.83,0.63,0.85,0.41,1.05,0.43
1949,10,16,0.29,0.19,0.35,0.43,0.34,0.63,0.3,0.69,0.22
1949,11,16,0.17,0.02,0.04,0.34,0.36,0.44,0.09,0.41,0.13
1949,12,16,0.04,0.0,0.05,0.26,0.26,0.38,0.01,0.4,0.12
1950,1,16,0.05,0.02,0.01,0.13,0.18,0.26,0.08,0.27,0.14
1950,2,15,0.01,0.02,0.04,0.21,0.21,0.32,0.08,0.38,0.08
1950,3,16,0.08,0.02,0.08,0.26,0.22,0.36,0.16,0.39,0.26
1950,4,16,0.11,0.11,0.19,0.45,0.39,0.51,0.2,0.47,0.19
1950,5,16,0.35,0.24,0.43,0.5,0.38,0.64,0.52,0.76,0.5
1950,6,16,0.79,0.53,0.76,0.8,0.66,0.87,0.67,1.03,0.54
1950,7,16,0.96,0.67,1.11,0.81,0.74,0.99,0.71,1.15,0.71
1950,8,16,0.81,0.54,1.01,0.9,0.85,0.96,0.72,1.03,0.69
1950,9,16,0.6,0.29,0.6,0.78,0.63,0.82,0.52,0.83,0.39
1950,10,16,0.25,0.14,0.28,0.58,0.5,0.63,0.24,0.59,0.24
1950,11,16,0.06,0.02,0.03,0.31,0.31,0.42,0.03,0.45,0.11
1950,12,16,0.06,0.0,0.04,0.27,0.26,0.36,0.1,0.25,0.06
1951,1,16,0.02,0.0,0.02,0.16,0.16,0.28,0.07,0.37,0.15
1951,2,15,0.02,0.0,0.02,0.19,0.24,0.31,0.07,0.37,0.09
1951,3,16,0.02,0.02,0.07,0.2,0.19,0.33,0.15,0.33,0.19
1951,4,16,0.14,0.09,0.21,0.41,0.33,0.48,0.19,0.47,0.23
1951,5,16,0.34,0.29,0.41,0.39,0.33,0.57,0.45,0.67,0.5
1951,6,16,0.62,0.58,0.64,0.73,0.54,0.84,0.56,0.86,0.39
1951,7,16,0.96,0.87,1.0,0.92,0.72,1.0,0.71,0.98,0.63
1951,8,16,0.98,0.83,0.9,1.14,0.89,1.02,0.52,1.0,0.58
1951,9,16,0.65,0.43,0.68,0.77,0.58,0.82,0.46,0.93,0.5
1951,10,16,0.2,0.17,0.33,0.54,0.52,0.62,0.32,0.51,0.57
1951,11,16,0.12,0.04,0.07,0.24,0.2,0.41,0.13,0.54,0.28
1951,12,16,0.04,0.03,0.07,0.24,0.22,0.38,0.2,0.36,0.22
1952,1,16,0.02,0.0,0.02,0.23,0.2,0.33,0.12,0.27,0.22
1952,2,15,0.04,0.0,0.04,0.22,0.22,0.32,0.07,0.27,0.29
1952,3,16,0.05,0.05,0.05,0.11,0.14,0.3,0.11,0.42,0.25
1952,4,16,0.11,0.11,0.17,0.33,0.31,0.48,0.23,0.62,0.46
1952,5,16,0.28,0.26,0.39,0.44,0.38,0.59,0.38,0.74,0.47
1952,6,16,0.66,0.54,0.75,0.82,0.7,0.84,0.58,0.92,0.56
1952,7,16,0.97,0.87,1.05,1.04,0.81,1.0,0.85,1.14,0.82
1952,8,16,0.84,0.86,1.0,0.85,0.65,0.98,0.73,1.07,0.85
1952,9,16,0.55,0.44,0.69,0.66,0.52,0.75,0.53,0.66,0.47
1952,10,16,0.32,0.11,0.18,0.34,0.32,0.58,0.2,0.51,0.21
1952,11,16,0.18,0.0,0.02,0.24,0.26,0.4,0.01,0.33,0.17
1952,12,16,0.07,0.01,0.02,0.17,0.18,0.35,0.06,0.29,0.15
1953,1,16,0.02,0.01,0.03,0.16,0.17,0.3,0.09,0.23,0.19
1953,2,15,0.05,0.0,0.05,0.08,0.12,0.29,0.12,0.28,0.28
1953,3,16,0.05,0.04,0.1,0.22,0.19,0.36,0.21,0.36,0.27
1953,4,16,0.21,0.13,0.26,0.4,0.31,0.47,0.22,0.55,0.36
1953,5,16,0.38,0.36,0.44,0.5,0.39,0.63,0.43,0.75,0.55
1953,6,16,0.78,0.57,0.81,0.94,0.79,0.93,0.6,0.88,0.67
1953,7,16,0.96,0.68,1.28,0.99,0.84,1.06,0.9,1.03,0.79
1953,8,16,0.9,0.63,0.91,1.12,0.91,1.01,0.69,0.98,0.69
1953,9,16,0.61,0.44,0.62,0.57,0.49,0.77,0.5,0.84,0.48
1953,10,16,0.28,0.15,0.3,0.47,0.46,0.65,0.29,0.7,0.28
1953,11,16,0.09,0.01,0.06,0.32,0.36,0.42,0.06,0.47,0.22
1953,12,16,0.06,0.01,0.05,0.3,0.37,0.35,0.11,0.43,0.22
1954,1,16,0.02,0.01,0.02,0.19,0.22,0.28,0.06,0.19,0.17
1954,2,15,0.02,0.01,0.03,0.12,0.18,0.27,0.07,0.24,0.17
1954,3,16,0.08,0.02,0.09,0.25,0.22,0.38,0.1,0.42,0.24
1954,4,16,0.05,0.13,0.2,0.32,0.3,0.45,0.17,0.45,0.49
1954,5,16,0.29,0.24,0.36,0.56,0.48,0.66,0.25,0.66,0.37
1954,6,16,0.66,0.65,0.78,0.9,0.66,0.89,0.72,0.89,0.48
1954,7,16,0.99,0.89,1.08,1.28,1.06,1.07,0.72,0.84,0.78
1954,8,16,0.94,0.72,1.11,1.0,0.81,1.01,0.87,0.93,0.77
1954,9,16,0.57,0.39,0.57,0.8,0.63,0.81,0.57,0.83,0.49
1954,10,16,0.3,0.16,0.28,0.46,0.38,0.62,0.25,0.64,0.26
