WMO Index,Year,January,February,March,April,May,June,July,August,September,October,November,December
30710,1943,1.0,1.3,2.3,4.5,7.6,11.2,14.2,13.9,9.0,4.8,2.4,1.8
30710,1944,1.1,1.6,2.6,4.4,6.3,11.2,15.2,12.6,9.3,4.8,1.9,1.1
30710,1945,0.8,0.8,1.9,4.5,7.4,11.3,14.4,12.7,9.9,6.2,2.9,1.5
30710,1946,1.2,1.7,2.0,4.2,5.6,11.2,15.7,14.3,7.4,5.7,3.0,1.0
30710,1947,,,,,6.4,12.2,14.3,12.7,8.1,5.2,1.7,0.9
30710,1948,,,2.9,4.5,5.8,10.6,17.4,13.8,8.5,4.9,,
30710,1949,,,,4.1,6.7,10.2,14.6,13.2,8.1,5.1,2.5,0.8
30710,1950,1.2,1.4,2.5,3.6,6.4,12.2,15.2,14.5,9.2,2.4,2.0,2.0
30710,1951,0.9,1.0,2.4,3.7,6.7,11.0,13.6,11.7,8.0,5.2,2.8,2.1
30710,1952,1.5,1.1,2.1,3.6,6.3,12.7,16.0,13.3,8.0,4.8,1.6,1.2
30710,1953,1.1,1.2,2.6,4.0,6.4,12.4,16.2,13.3,8.5,5.4,2.2,1.8
30710,1954,,,,3.4,5.1,10.7,14.9,15.5,9.2,5.0,,
30710,1955,,,1.8,3.7,6.2,11.0,15.1,15.2,8.3,4.8,3.1,2.0
30710,1956,1.1,0.9,1.8,3.9,6.4,10.9,15.5,13.2,8.3,4.7,,
30710,1957,0.8,0.8,2.0,3.8,6.2,10.4,12.0,12.6,7.7,5.2,3.0,2.1
30710,1958,1.3,1.4,2.0,3.8,6.2,10.6,13.7,12.9,8.0,5.2,2.8,2.2
30710,1959,1.4,1.6,3.0,4.5,6.0,11.3,14.6,14.2,9.4,5.2,1.8,1.2
30710,1960,1.0,1.8,2.0,4.4,5.1,11.8,15.0,13.2,9.2,4.8,2.5,1.3
30710,1961,1.4,1.6,2.7,4.3,5.6,8.8,14.0,12.3,8.4,3.6,2.7,1.5
30710,1962,1.6,2.0,2.4,4.0,6.4,11.6,15.9,14.2,8.6,4.8,1.8,2.0
30710,1963,1.2,1.8,3.1,3.5,5.2,10.3,14.7,14.7,7.8,4.9,3.1,2.0
30710,1964,1.8,1.0,2.0,3.8,6.6,11.2,15.3,15.7,8.1,4.0,3.3,1.7
30710,1965,1.4,1.3,2.6,3.5,6.8,11.9,14.2,14.1,8.1,5.6,2.4,1.4
30710,1966,1.1,1.4,2.3,3.1,6.2,10.3,13.6,14.0,10.0,5.6,2.3,1.0
30710,1967,1.2,1.3,2.9,4.1,6.8,10.4,15.2,12.6,7.7,5.9,2.1,1.6
30710,1968,1.2,1.1,2.9,4.0,6.3,11.1,16.4,13.0,7.4,4.7,2.4,1.3
30710,1969,0.6,0.8,1.9,4.2,5.4,10.5,16.2,13.0,8.5,5.2,2.9,1.5
30710,1970,1.3,1.3,1.8,4.2,6.1,11.1,15.6,13.4,7.8,4.4,2.6,1.4
30710,1971,1.3,1.0,2.1,3.6,6.0,12.1,14.4,13.4,8.3,5.1,3.7,1.4
30710,1972,1.2,1.2,2.4,4.5,5.6,10.7,14.3,12.3,7.9,4.5,2.6,1.8
30710,1973,1.3,1.3,2.5,3.8,5.8,11.5,14.0,12.3,10.6,4.5,3.3,2.0
30710,1974,1.2,1.2,1.9,4.3,5.9,9.7,14.8,15.7,9.1,4.0,2.3,1.4
