Year,January,February,March,April,May,June,July,August,September,October,November,December
2009,-28.10222,-27.15111,-27.39557,-13.41863,-1.367523,9.308862,13.33026,10.52805,4.701661,-6.624168,-19.87472,-22.62583
2010,-25.90111,-22.74945,-20.64446,-9.992802,-0.01586163,9.908862,13.18082,11.37860,3.176384,-6.824169,-16.82417,-27.42749
2011,-26.27638,-26.10111,-24.32085,-15.06808,-0.1664153,9.259416,13.18082,10.12805,4.625831,-5.025277,-23.72528,-22.10055
2012,-33.22639,-21.87583,-27.46918,-11.66863,-1.316969,10.30831,13.53026,11.27749,4.725831,-9.401107,-24.17583,-29.32694
2013,-26.52583,-27.07306,-24.64612,-18.29502,-2.941139,12.20831,13.30554,11.32915,3.326938,-4.223615,-21.00056,-26.50443
2014,-20.27195,-28.70277,-23.82085,-13.74280,-0.4405847,8.683031,12.60554,10.35443,3.201662,-7.874722,-18.72362,-20.39778
2015,-25.67583,-25.72472,-22.56919,-12.21697,0.3599694,10.00886,13.00609,9.328047,2.476384,-4.774723,-18.25000,-23.32694
2016,-19.75332,-21.97306,-19.91863,-8.644463,1.233031,10.30886,14.03026,11.70332,4.076385,-6.925830,-19.19945,-25.40166
2017,-26.35166,-25.45111,-26.94612,-10.84391,-0.04169238,10.25886,14.83026,11.42805,5.001108,-5.275276,-20.77638,-18.17805
2018,-24.85277,-27.15222,-21.04668,-13.69391,-1.291139,9.134139,14.38082,9.329154,3.202215,-4.524723,-17.37528,-21.77638
2019,-25.55277,-26.05166,-17.96863,-11.34391,1.058308,10.80886,14.65665,9.978601,5.225831,-6.124168,-17.09778,-21.92694
