Year,January,February,March,April,May,June,July,August,September,October,November,December
1982,-37.4,-31.6,-31.0,-18.0,-10.7,2.7,10.9,7.6,2.7,-11.9,-30.1,-32.6
1983,-33.9,-31.3,-27.7,-21.7,-3.6,5.0,10.6,9.6,2.0,-14.3,-27.2,-31.7
1984,-31.0,-38.2,-27.7,-19.5,-6.4,2.7,6.9,4.8,-1.1,-11.5,-21.0,-35.1
1985,-32.9,-27.3,-28.0,-20.4,-9.0,5.2,9.5,5.0,0.9,-13.3,-23.1,-28.1
1986,-36.5,-31.2,-27.9,-17.4,-6.1,7.4,7.8,6.2,-0.5,-11.9,-26.3,-32.8
1987,-32.8,-35.8,-29.2,-20.2,-7.3,5.2,12.6,7.9,-0.3,-15.0,-29.9,-37.1
1988,-34.5,-31.7,-26.1,-15.7,-7.4,5.3,13.0,5.4,3.2,-11.3,-25.2,-30.8
1989,-35.6,-29.9,-23.7,-19.3,-6.4,6.9,9.7,6.8,3.2,-13.4,-26.5,-28.0
1990,-34.0,-33.9,-19.6,-13.8,1.7,7.6,9.4,8.3,0.4,-12.1,-26.3,-34.6
1991,-33.1,-34.7,-31.4,-17.1,-3.7,5.6,16.3,12.7,1.0,-10.6,-22.5,-27.6
1992,-36.9,-32.4,-28.2,-18.7,-6.2,3.7,10.3,3.9,-0.2,-14.4,-28.7,-31.9
1993,-34.5,-32.2,-29.4,-17.4,-5.5,7.8,10.0,5.7,0.4,-13.3,-28.0,-38.5
1994,-32.8,-28.4,-29.7,-19.7,-5.8,5.3,10.0,5.1,2.9,-10.3,-25.0,-31.9
1995,-35.1,-25.0,-27.5,-20.7,-4.3,8.7,10.5,10.1,3.5,-10.2,-21.1,-29.3
1996,-32.3,-30.1,-29.3,-18.9,-5.1,1.4,7.3,7.4,-1.9,-11.8,-25.3,-33.6
1997,-33.7,-31.0,-29.0,-17.6,-7.3,5.9,11.9,8.2,-0.5,-10.2,-28.6,-36.0
1998,-32.5,-33.6,-31.4,-21.0,-9.7,7.0,10.2,4.8,0.7,-14.2,-23.7,-35.3
1999,-35.4,-38.0,-32.6,-22.3,-5.5,7.5,7.8,7.2,0.8,-10.2,-27.9,-30.1
2000,-35.4,-30.3,-27.2,-17.2,-5.1,6.9,9.9,6.2,1.1,-10.6,-25.8,-28.7
2001,-34.4,-32.3,-28.6,-16.8,-4.3,5.0,15.1,5.9,-2.2,-12.6,-24.0,-31.6
2002,-35.9,-39.3,-23.7,-17.9,-6.9,7.1,10.3,10.9,1.1,-10.2,-22.3,-30.8
2003,-32.8,-34.4,-24.3,-16.7,-4.9,3.5,11.8,8.6,3.3,-10.2,-23.5,-33.3
2004,-32.4,-34.0,-26.9,-19.8,-7.0,4.2,9.5,8.2,1.2,-14.7,-25.7,-31.6
2005,-35.0,-34.5,-26.9,-15.7,-4.0,8.6,12.2,8.4,2.1,-9.0,-19.9,-28.1
2006,-33.3,-30.7,-29.4,-24.2,-4.5,7.1,9.2,7.1,1.8,-10.5,-19.5,-31.1
2007,-33.4,-33.6,-26.2,-13.6,-1.5,8.7,11.6,10.3,3.5,-9.6,-18.6,-28.1
2008,-34.3,-33.5,-23.0,-20.3,-1.5,3.7,9.4,12.9,2.2,-8.5,-23.4,-30.6
2009,-31.3,-38.1,-25.5,-16.2,-5.1,6.9,8.5,7.3,2.4,-8.9,-24.7,-28.2
2010,-32.7,-32.0,-28.5,-17.5,-3.5,6.3,15.5,8.4,1.8,-8.9,-20.4,-28.9
2011,-30.9,-33.6,-20.8,-11.7,-7.6,7.8,12.9,7.1,1.1,-10.3,-27.6,-31.6
2012,-30.7,-32.4,-28.9,-17.1,-1.8,7.4,9.3,7.7,1.3,-9.0,-20.9,-29.3
2013,-32.5,-41.7,-30.0,-12.5,-2.3,6.7,10.7,7.1,-0.2,-10.7,-25.0,-28.5
2014,-33.4,-29.9,-25.3,-12.1,-4.4,6.1,9.9,12.6,3.6,-7.4,-24.3,-32.3
2015,-32.3,-31.1,-23.3,-18.8,-6.9,7.8,10.5,6.5,2.5,-11.1,-21.5,-33.7
2016,-29.0,-32.6,-26.1,-17.8,-4.2,8.9,8.8,9.0,3.6,-5.3,-18.4,-30.0
2017,-33.4,-30.9,-18.7,-10.9,-6.1,3.7,8.3,10.1,1.5,-11.0,-17.4,-25.7
2018,-32.5,-26.4,-30.9,-13.6,-7.4,5.1,9.7,8.5,3.7,-6.2,-22.5,-32.9
2019,-34.7,-34.0,-24.6,-10.3,-4.1,12.4,8.6,10.4,2.2,-10.8,-22.0,-31.6
