Year,January,February,March,April,May,June,July,August,September,October,November,December
1965,-0.0417138868966815,0.0874960658950602,0.5644553968649424,0.8399464138033084,1.390590685810536,4.041318664093208,4.897529646262864,3.213850901595821,1.658423979848986,0.6386707702270775,0.3183272959680923,0.119924933955769
1966,-0.0424859606357391,0.0947126208537298,0.2058754081507728,0.4391505830506896,1.3408196257145022,4.70138480510297,4.9511201923818255,3.068123039480957,1.4505915647273442,0.4534036813880622,0.2661569947512028,0.2531454183412229
1967,0.183835297469212,0.035168395024132,0.2429175444817621,0.7935682760427354,1.5627910687303297,3.914783038322605,4.22002818674394,2.7465315354840216,0.7784729405532627,0.4354532691640838,0.2027453283577056,0.2493757647169048
1968,0.1298417610779161,0.0193708174034947,0.3432503173928725,0.4835111114288448,1.5587980556912413,4.211088718846362,6.541254538592401,3.4918154593748554,1.3862150509922522,0.398811233658606,0.1516788151723667,0.2236168533444895
1969,0.0489162222180495,0.114520710508165,0.2329248400351328,0.5991706951645628,1.4616403809103635,4.668539674760914,3.590954873842321,1.5164471864638165,1.5016863037162302,1.045443802072522,0.1929167674599984,0.2042616155511634
1970,0.0621805580404799,0.1333244520422789,0.3121692562590755,0.6363029597724419,1.478279431596583,3.9894885202282495,5.441653872771438,2.944246859000639,1.1540409671968614,0.3820245033007063,0.3038387300074279,0.1003136891639882
1971,-0.0151910878153038,0.0411824890065564,0.2304050184471459,0.4804190418660048,1.6663313905175166,6.503853731057369,5.282655239332506,1.6785301541635045,1.0854714773829492,0.2815378879881556,0.17296510867819,0.1017730989655014
1972,0.065116137061982,0.1668033408861952,0.3415290141800445,0.594339377264294,1.35575077467336,4.451729282800859,6.324736728775239,3.1580455339665967,1.2637592217452005,0.430948777574446,0.180530286380262,0.1552549095552795
1973,-0.003122784484182,0.1673297859178037,0.1219333224502394,0.5814387998645807,1.3181863771325295,3.557005393009643,4.144190235945542,2.976005736150915,1.829652629821206,0.5257066876052869,0.2347691933201203,0.1728862919581821
1974,0.1327117902533006,0.0472135873249043,0.1625029299124578,0.4644274596114515,1.8813038920241727,3.537402541845561,4.481629071525337,2.802119861051356,1.2260450076276452,0.4988783530859244,0.3808335400154685,0.1885603883683379
1975,0.055281341572515,0.1478438650520014,0.4965674219114568,0.7887657388904075,1.611906837449137,3.5219944331428845,4.276860458344277,2.946150980473208,1.4621066233318103,0.4830052043296389,0.2879260575798197,0.0242437625879777
1976,0.2042033525480613,0.159163123567926,0.3451544356996758,0.9768040159888672,1.8424881146045535,4.188213099298263,5.244877023548781,3.733728799879703,1.7814081166788114,0.745213010834056,0.5324906616115641,0.1775267085878282
1977,0.311689005157312,0.3778772198791643,0.3120102517656127,0.8772860401883142,2.0102382515492483,4.06289276905629,4.7918034710688975,4.882608417523528,2.0542274728815952,0.8247650722994719,0.3752416093714027,0.3408323656413417
1978,0.3852223663664016,0.4324194424141732,0.5970685924191825,1.0414080641202732,1.4019833503963377,3.308564887778573,5.834385067025174,3.504711039669135,2.699344476539313,0.6895139110198758,0.5363859820852612,0.3079950150182811
1979,0.43467119716984,0.2131639824127301,0.2624866598938016,0.8750847602477079,2.1456373329530454,4.777017467702078,6.757910962159551,4.37101548432508,1.6737480951958217,0.8139178835677607,0.7215466633223193,0.339762567052023
1980,0.2909793877911376,0.4710903937709465,0.3808598236586437,0.5033419716718126,1.35124963497356,6.178509368139864,4.2489385159243,3.167845945067402,1.5680011118512258,0.7216456577740198,0.3503770856747816,0.1928561449391595
1981,0.4314192063146449,0.2584476203999383,0.474154887818462,0.6806737916336298,2.0108290217454146,4.409786368641302,3.268535041763446,2.484180687085269,0.993589968384196,0.5037772702969114,0.3256677463088269,0.3094297151008016
1982,0.1476555819159019,0.3192961724552053,0.3655675825176657,0.6508261075619033,1.1959843544072442,4.689505332293541,5.318031693919902,2.7079507100599063,1.480132785656609,0.452109591496086,0.2166674533948114,0.2089913021171818
1983,0.1357381628375085,0.2051110901139838,0.3151940788057368,0.8162788750093393,1.2816998864127531,5.107280497648248,5.96607277711726,3.359171643207484,1.408445738458595,0.5483922830338432,0.4191556321321106,0.3290023183881292
1984,0.2326035435843666,0.138574369186495,0.3778476845503027,0.6151370719773195,2.084324554102322,5.152829632443748,3.789260497882976,2.313950276126976,1.9028496273636124,0.5179928380985546,0.2995830204380385,0.207234666405447
1985,0.305578450102957,0.15340511234713,0.4773011688600814,0.5193728221361631,1.9315482176967496,5.240160609583163,3.0558082185291138,3.6316464774336135,1.7402841143711445,0.6479756461379176,0.3805290799537697,0.3223957840397138
1986,0.1506129026173108,0.2688544039330592,0.3343453881560658,0.6188195621458572,1.2710855869043165,5.152195421454832,4.522049998088335,2.614232371099668,2.4246341323232032,0.6180750459479651,0.2563745058066062,0.2551896863030795
1987,0.2722192569029598,0.2466101581990614,0.4540169625223589,0.5883952359483813,1.3546359528735072,6.58146550030105,5.91340124075059,3.0257996084771293,1.7826857425363984,0.8954689549200774,0.3834425323710839,0.3700535989082238
