Year,January,February,March,April,May,June,July,August,September,October,November,December
1970,-33.57924,-34.10326,-25.72663,-19.22467,-9.174674,3.998043,14.37272,7.347391,1.848044,-13.90130,-24.77859,-29.38054
1971,-34.30391,-33.62924,-26.52663,-18.65000,-5.750000,5.198043,14.59739,12.37207,3.297392,-12.32598,-20.50326,-27.25456
1972,-35.82989,-32.92859,-28.00065,-15.22532,-8.699348,5.724021,12.39804,8.922718,-0.3026081,-11.70196,-31.47859,-31.62989
1973,-32.45391,-28.85391,-23.52663,-18.90000,-6.174674,4.273369,13.04804,10.87207,2.198044,-13.40130,-28.55196,-32.62859
1974,-38.65456,-34.97989,-24.10196,-15.65000,-7.025326,4.198043,10.67337,9.622066,2.072718,-18.05196,-32.62859,-31.95391
1975,-30.72859,-31.27859,-25.22532,-16.12532,-4.600000,7.548043,13.24739,9.247392,2.497392,-11.57663,-25.77859,-23.45522
1976,-29.95457,-35.02859,-27.60195,-13.02532,-7.674674,5.273369,10.97337,8.347391,2.272718,-15.30130,-26.90326,-35.12989
1977,-32.92989,-36.12859,-29.87597,-15.27532,-3.974674,5.773369,11.52272,7.547392,0.9727179,-17.62663,-26.00196,-31.97924
1978,-38.05391,-29.07663,-28.60065,-17.79935,-6.950000,5.148044,13.19804,10.24739,1.197392,-9.301304,-19.35261,-35.75326
1979,-42.55457,-42.80326,-30.95065,-19.87467,-8.474674,7.873370,14.69804,8.747392,0.8480439,-14.82663,-28.50326,-28.95457
1980,-35.07924,-32.30326,-28.62663,-16.45065,-6.950000,3.973369,13.57272,11.47207,1.972718,-9.251957,-30.82793,-28.03054
1981,-23.75456,-30.67859,-27.70065,-15.07467,-7.499348,5.873369,12.09804,10.04739,0.1480440,-14.27663,-21.12924,-28.97859
1982,-37.40392,-28.85326,-30.12598,-13.69935,-7.774022,4.424022,12.99804,10.74739,1.222718,-17.87663,-32.07793,-30.20391
1983,-30.75391,-30.27859,-23.47598,-19.92533,-6.650000,6.048696,11.99804,11.32207,3.072718,-10.62663,-18.62793,-29.10391
1984,-27.87989,-31.37924,-27.00130,-22.07533,-5.499348,6.398695,16.42272,9.048044,3.272718,-12.80261,-28.77924,-28.85522
1985,-36.87924,-33.22989,-27.45130,-17.07467,-7.199348,7.898695,11.62272,9.247392,2.172718,-10.32663,-21.40391,-29.30522
1986,-34.55391,-28.77794,-27.10065,-18.95000,-6.874674,5.248695,14.77337,9.122718,1.048044,-8.976630,-23.02793,-32.70457
1987,-38.80391,-33.50326,-29.05130,-17.32533,-7.124673,2.173370,13.29804,9.647391,1.522718,-11.47663,-30.67924,-32.62924
1988,-31.32924,-31.97924,-26.75130,-20.29935,-5.550000,6.822718,12.32272,8.947392,2.898044,-12.10130,-24.57793,-22.55457
1989,-33.20391,-26.82794,-22.92598,-18.75000,-4.974674,2.298044,10.69804,8.047392,-0.2026080,-13.00130,-29.50196,-28.40456
1990,-36.38054,-31.72859,-19.37532,-14.45130,-4.374674,8.498044,13.09869,9.522717,1.772718,-12.37663,-30.75261,-32.12859
1991,-33.55326,-35.95326,-27.62663,-17.07467,-6.299348,4.523370,15.59804,9.947392,4.672718,-13.35130,-24.02793,-28.53054
1992,-31.30391,-31.10261,-24.95130,-19.65065,-4.824674,4.022717,12.19804,9.922717,-1.327282,-16.00065,-29.40326,-28.52924
1993,-27.62859,-28.92794,-22.09869,-17.85000,-5.900652,6.273369,11.04869,8.947392,2.197392,-12.90130,-23.82859,-28.20587
1994,-38.27989,-35.82859,-23.12598,-18.07467,-6.650000,5.798043,14.24869,8.298043,1.172718,-8.376630,-26.60326,-29.80652
1995,-30.50326,-24.40326,-26.22663,-13.65000,-7.624673,5.472717,13.52272,12.14739,1.098044,-10.10130,-26.42728,-29.55391
1996,-34.57924,-28.50196,-25.10000,-16.52533,-5.925326,2.974021,14.24804,8.597391,-1.527282,-12.10130,-20.90391,-34.15391
1997,-35.15391,-33.50326,-24.82598,-9.874674,-4.199348,5.072718,13.22272,9.047392,3.647392,-7.051957,-27.77859,-33.05522
1998,-33.32989,-33.40261,-25.50000,-18.17467,-7.874674,4.998044,13.47337,12.34739,-1.327282,-17.20130,-30.42989,-31.50457
1999,-34.37989,-26.50326,-31.12663,-17.05000,-4.199348,5.872717,14.32337,9.472065,1.472718,-12.87663,-23.87859,-25.80457
2000,-33.57989,-28.42924,-25.35065,-14.62533,-4.774674,6.248695,12.57272,11.79739,1.448044,-14.32663,-27.30391,-35.93119
2001,-36.05522,-33.02924,-28.50065,-21.07467,-4.599348,9.248695,15.27272,11.37272,1.872718,-11.50130,-18.55326,-24.88120
2002,-37.02794,-32.20261,-20.87598,-17.92533,-7.798696,9.073370,14.19804,11.32207,-0.6519560,-11.05196,-25.62924,-33.28054
2003,-32.17924,-34.35261,-24.82598,-16.20000,-5.224674,7.474022,12.49804,11.44739,3.797392,-11.47663,-28.45391,-25.32924
2004,-35.27794,-35.30261,-30.12532,-16.82533,-7.299348,4.598695,12.22272,8.772065,1.572718,-11.95065,-21.57728,-31.65587
2005,-28.32989,-29.92924,-25.92532,-16.24935,-2.874674,8.098043,13.99804,8.272717,4.672718,-10.12663,-22.92793,-27.30522
