Year,January,February,March,April,May,June,July,August,September,October,November,December
1994,1.04839,0.382759,0.574194,0.906667,0.551613,2.42667,2.01613,0.958064,0.953333,1.54839,1.18667,1.06129
1995,0.63871,1.35172,1.17097,0.78,0.703226,3.68667,1.70968,2.49355,0.73,3.35806,1.95667,0.46129
1996,0.348387,0.97931,0.403226,1.11667,0.570968,2.73667,1.31613,2.19032,1.11333,1.53548,2.37,0.725806
1997,1.33226,1.54483,1.23226,0.81,1.33226,0.616667,1.38387,1.85161,2.10333,1.10323,0.7,1.04839
1998,1.09677,2.44828,0.745161,0.73,1.10323,3.07,2.25484,1.35484,1.76667,2.22581,0.58,1.0871
1999,0.616129,1.13103,1.35161,0.766667,0.4,2.78,2.71613,4.35806,0.976667,2.44516,1.60333,0.767742
2000,1.50968,1.1069,1.1,1.89667,0.958064,2.48,1.9871,1.92581,1.43,0.93871,0.98,0.764516
2001,0.741935,1.18966,0.590323,1.25,0.880645,1.13,4.49355,2.40645,1.85667,1.05161,1.14,0.5
2002,0.929032,1.42069,0.977419,0.32,0.66129,1.37667,4.63871,1.04516,1.34,0.783871,0.343333,0.564516
2003,0.954839,0.641379,0.806452,0.67,1.51935,0.286667,1.40968,1.85161,1.8,1.24516,0.45,1.24194
2004,0.654839,0.934483,0.474194,0.36,1.56129,1.29667,1.58387,2.59677,2.00333,0.670968,0.77,1.32903
2005,1.13548,0.444828,0.467742,1.56333,2.43226,1.42667,3.01935,1.70645,1.91333,1.76129,1.61667,0.712903
2006,0.503226,0.593103,0.393548,0.69,1.11613,1.82667,1.64516,0.880645,1.63333,1.3871,1.13333,0.83871
