Year,January,February,March,April,May,June,July,August,September,October,November,December
1990,1.57742,1.72759,1.22581,0.916667,0.590323,1.32667,3.02581,1.51613,0.506667,0.958065,1.68667,1.42903
1991,1.12258,0.541379,0.751613,0.91,1.91613,3.64667,2.28387,2.19677,1.80333,1.19355,2.65333,1.45484
1992,1.11935,0.951724,1.77097,0.89,0.677419,1.29333,3.25161,1.76774,2.39667,1.27742,2.25333,1.82903
1993,1.02258,0.62069,1.27097,0.566667,0.658065,2.04,3.16774,2.75806,2.01667,2.2129,0.436667,1.72581
1994,1.48387,0.241379,1.2,1.00333,1.03871,1.21333,2.45484,1.47742,2.89333,2.64194,1.87,1.41935
1995,1.24839,1.54828,1.09677,1.13,1.64839,1.83333,2.25484,1.80968,1.70333,3.35161,1.61667,0.9
1996,0.503226,0.931035,0.535484,0.573333,1.67097,2.59667,3.02581,0.445161,0.97,1.76774,3.52,1.88065
1997,1.29355,1.21724,0.9,0.853333,1.01935,2.02333,4.47419,1.39032,2.47667,1.65806,1.3,0.783871
1998,1.49355,1.58966,0.593548,0.173333,1.86129,4.13333,3.37742,3.54516,1.98,3.39032,0.816667,1.75161
1999,1.0,1.22414,0.541936,0.516667,0.977419,1.1,3.00645,2.02581,0.82,2.48387,1.71,2.56452
2000,1.12903,1.38276,1.34194,0.823333,0.6,2.10333,2.77742,2.19355,1.52333,1.22903,1.57,1.33548
2001,0.819355,1.43103,1.14516,1.20333,1.20968,1.30333,3.0871,1.89677,1.50333,2.29677,1.33667,0.622581
2002,1.89677,1.32414,0.906452,1.82333,0.706452,1.65333,2.65161,0.845161,1.53333,1.39355,1.31667,0.916129
2003,0.8,0.534483,0.445161,0.44,1.69677,1.23,1.6871,3.39032,1.31333,3.57419,1.57,1.63871
2004,0.625806,1.52414,0.893548,0.426667,2.23548,1.7,4.49677,2.89677,2.86667,1.11935,1.69,2.69677
2005,2.42581,0.424138,0.590323,1.03667,2.38387,1.08667,2.00323,1.6871,1.25,1.29032,2.40333,1.86452
2006,1.30323,0.455172,1.0129,0.953333,1.71613,1.33,1.05484,1.4871,2.13333,1.96774,1.73333,1.41935
