Year,January,February,March,April,May,June,July,August,September,October,November,December
1965,0.3000000,0.3000000,0.5506161,0.9753081,3.275924,7.225924,8.701233,7.550617,4.876541,2.050617,0.6246920,0.2500000
1966,0.3000000,0.1753081,0.4506161,1.025308,3.700616,7.526540,8.976542,8.201849,5.575925,1.875308,0.8000000,0.5746920
1967,0.3000000,0.2000000,0.6506160,1.275308,4.000617,7.400616,8.676541,7.576541,5.975308,2.550000,0.6246920,0.2500000
1968,0.3246920,0.4000000,0.6506160,1.525308,3.900616,7.075308,9.100617,8.850617,5.750617,2.100000,0.6000000,0.2500000
1969,0.4246920,0.2000000,0.4506161,0.9753081,3.700000,7.900000,9.251233,9.925925,5.725924,1.925308,0.4753081,0.3746920
1970,0.4246920,0.3000000,0.5006161,1.025308,3.575308,7.675924,9.451849,7.525309,6.075925,2.025308,0.5746920,0.5246919
1971,0.3000000,0.4000000,0.5506161,1.225308,3.825924,7.125924,10.45185,8.925925,6.000000,2.375308,0.5753081,0.3500000
1972,0.2000000,0.3000000,0.5506161,1.425308,4.150617,5.250616,8.576541,7.376541,4.875309,2.650616,0.4753081,0.3500000
1973,0.2000000,0.3000000,0.4506161,1.475308,3.550616,7.650617,9.775926,8.151849,5.350616,1.875308,0.6000000,0.3500000
1974,0.3000000,0.2000000,0.5506161,1.300000,4.150617,7.625925,10.77654,8.625925,5.550616,2.300000,0.6000000,0.2500000
1975,0.2000000,0.4000000,0.7259241,1.325308,3.450616,6.750617,8.676541,8.825925,5.225925,2.175308,0.7000000,0.5000001
1976,0.3000000,0.2493840,0.5259241,1.325308,3.050617,6.725924,9.027157,8.025925,5.775309,1.400000,0.5753081,0.2500000
1977,0.4000000,0.2000000,0.3506161,1.525308,3.675308,8.075924,10.15185,8.501233,5.275309,1.775308,0.4000000,0.3500000
1978,0.2000000,0.2000000,0.6506160,1.125308,3.175308,6.925924,8.451849,8.325925,4.925309,2.375308,0.7000000,0.3500000
1979,0.3000000,0.3000000,0.4506161,0.7253081,4.001233,6.100000,7.501233,7.201233,4.550616,1.675308,0.5000000,0.4500000
1980,0.4000000,0.4000000,0.4506161,0.7500000,3.375308,6.350616,8.425925,8.927157,6.150617,2.275308,0.4000000,0.4500000
1981,0.5000000,0.3000000,0.6506160,1.425308,4.050616,7.901232,8.851850,8.401233,5.650617,2.600617,0.7000000,0.3500000
1982,0.2000000,0.4000000,0.3759241,1.625308,2.901232,6.225924,9.276542,7.901233,6.150617,2.175308,0.5000000,0.3500000
1983,0.3000000,0.3000000,0.5506161,0.9253080,3.850616,6.250617,9.276542,9.250616,6.050616,1.775308,0.5753081,0.3500000
1984,0.4000000,0.2000000,0.5506161,1.425308,3.525924,6.651232,8.276542,7.425925,4.775925,2.275308,0.8000000,0.2500000
1985,0.3000000,0.5000000,0.5506161,1.174692,3.000000,6.800616,9.927157,7.475925,5.950617,2.175308,0.8000000,0.4500000
1986,0.2000000,0.3000000,0.5506161,1.475924,3.375308,7.676540,7.825925,7.151849,4.950617,2.224692,0.7000000,0.3500000
1987,0.3000000,0.2000000,0.5012321,0.9253080,3.125309,6.875308,10.07777,8.577157,4.900001,1.975308,0.5000000,0.2500000
1988,0.3000000,0.4000000,0.6506160,1.525308,3.300000,7.000616,11.00247,7.601233,6.001233,2.525924,0.6506161,0.4500000
1989,0.2746920,0.4000000,0.8506161,1.025308,3.401232,7.627157,8.777774,7.951849,6.451849,1.875308,0.6000000,0.4500000
1990,0.3000000,0.3000000,1.050616,1.875924,4.574692,7.575308,8.851233,8.950617,5.200001,2.175308,0.6000000,0.2500000
1991,0.3000000,0.2000000,0.5506161,1.424076,3.950616,7.476541,11.55247,10.55062,5.725309,2.275308,0.9000000,0.4500000
1992,0.3000000,0.3000000,0.6506160,1.400616,3.425924,6.425924,9.527157,6.625925,4.950617,1.875308,0.5000000,0.3500000
1993,0.3746920,0.4000000,0.6506160,1.325308,3.850616,7.225924,9.652466,7.425925,5.450616,1.975308,0.7000000,0.1500000
1994,0.4000000,0.5000000,0.5506161,1.125308,4.101233,7.076540,8.426541,7.601233,6.250617,2.575309,0.6500000,0.3500000
1995,0.3000000,0.6000000,0.6506160,1.050616,4.001233,7.925924,10.05185,9.401233,6.250617,2.375308,0.9253080,0.4500000
1996,0.4000000,0.4000000,0.6506160,1.225308,3.450616,5.876540,8.427157,8.501233,5.101233,2.400616,0.7000000,0.4253081
1997,0.4000000,0.3506161,0.6506160,1.575924,3.424692,8.000616,9.527157,9.351849,5.600000,2.576540,0.7000000,0.3006161
1998,0.4000000,0.3000000,0.6000000,1.100000,3.222844,7.579621,9.975309,7.624077,5.851233,1.974076,0.8000000,0.3500000
1999,0.3493840,0.2246920,0.4000000,1.124076,3.850616,7.901232,8.823461,8.201233,5.601233,2.501232,0.6493839,0.4006161
2000,0.3000000,0.5000000,0.6506160,1.925308,3.675925,7.975308,10.65185,7.924693,5.501233,2.376540,0.7000000,0.4512322
2001,0.3000000,0.4000000,0.7506161,1.651232,4.425924,7.676540,10.39133,8.024693,4.848152,2.250616,0.7506161,0.3500000
2002,0.3000000,0.2246920,0.8012322,1.550616,3.824692,7.778389,10.45123,10.15678,5.826541,2.376540,0.8759242,0.4753081
2003,0.4000000,0.2753081,0.7265402,1.475924,3.726541,7.025924,10.82901,9.251849,6.404930,2.650616,1.000000,0.3500000
2004,0.4000000,0.2753081,0.6506160,1.225308,3.500000,6.974076,9.251849,8.951849,6.275925,1.975308,0.8506162,0.3500000
